sp,step,count,score,phylodist
Elaphodus cephalophus,imputed,39,0.0024875621890547263,144.2393976023
Elaphodus cephalophus,imputed,39,0.06230031948881789,144.2393976023
Elaphurus davidianus,imputed,38,0.059375,144.2393962521
Elephas maximus,imputed,126,0.012285012285012284,151.456967354
Elephas maximus,imputed,126,0.1863905325443787,151.456967354
Eliomys munbyanus,imputed,68,0.0024875621890547263,136.8314991449
Eliomys munbyanus,imputed,68,0.10776545166402536,136.8314991449
Enhydra lutris,imputed,51,0.0024813895781637717,144.2394180341
Enhydra lutris,imputed,51,0.08056872037914692,144.2394180341
Eonycteris spelaea,imputed,72,0.007425742574257425,144.239407986
Eonycteris spelaea,imputed,72,0.11501597444089456,144.239407986
Epomophorus gambianus,imputed,45,0.0024813895781637717,144.23940929508
Epomophorus gambianus,imputed,45,0.07188498402555911,144.23940929508
Epomophorus labiatus,imputed,17,0.0024875621890547263,144.239409267
Epomophorus labiatus,imputed,17,0.027419354838709678,144.239409267
Epomophorus wahlbergi,imputed,10,0.01610305958132045,144.2394092667
Epomops buettikoferi,imputed,10,0.01610305958132045,144.2394092668
Epomops dobsonii,imputed,10,0.01610305958132045,144.2394095866
Epomops franqueti,imputed,82,0.009950248756218905,144.2394092668
Epomops franqueti,imputed,82,0.12995245641838352,144.2394092668
Eptesicus brasiliensis,imputed,21,0.0024875621890547263,144.2394182478
Eptesicus brasiliensis,imputed,21,0.03376205787781351,144.2394182478
Eptesicus diminutus,imputed,21,0.0024875621890547263,144.2394182479
Eptesicus diminutus,imputed,21,0.03376205787781351,144.2394182479
Eptesicus furinalis,imputed,21,0.0024875621890547263,144.2394182478
Eptesicus furinalis,imputed,21,0.03376205787781351,144.2394182478
Eptesicus fuscus,imputed,122,0.014925373134328358,144.2394194379
Eptesicus fuscus,imputed,122,0.18683001531393567,144.2394194379
Eptesicus serotinus,imputed,61,0.007444168734491315,144.2394200332
Eptesicus serotinus,imputed,61,0.09807073954983923,144.2394200332
Equus asinus,imputed,174,0.033816425120772944,
Equus asinus,imputed,174,0.25663716814159293,
Equus caballus,imputed,427,0.1444954128440367,144.239433229
Equus caballus,imputed,427,0.577807848443843,144.239433229
Equus grevyi,imputed,79,0.12599681020733652,144.2394325237
Equus hemionus,imputed,70,0.11164274322169059,144.2394326242
Equus kiang,imputed,61,0.09744408945686901,144.2394326242
Equus przewalskii,imputed,95,0.0049504950495049506,
Equus przewalskii,imputed,95,0.14797507788161993,
Equus quagga,imputed,91,0.0024509803921568627,144.2394325237
Equus quagga,imputed,91,0.14241001564945227,144.2394325237
Equus quagga burchellii,imputed,103,0.004866180048661801,
Equus quagga burchellii,imputed,103,0.15944272445820434,
Equus zebra,imputed,78,0.12420382165605096,144.2394325235
Erethizon dorsatum,imputed,107,0.009925558312655087,136.831507689
Erethizon dorsatum,imputed,107,0.16850393700787403,136.831507689
Erignathus barbatus,imputed,8,0.01288244766505636,144.239420693
Erinaceus europaeus,imputed,35,0.0024752475247524753,144.239401682
Erinaceus europaeus,imputed,35,0.05511811023622047,144.239401682
Erinaceus roumanicus,imputed,41,0.0024875621890547263,144.239400962
Erinaceus roumanicus,imputed,41,0.06549520766773163,144.239400962
Erythrocebus patas,imputed,160,0.024691358024691357,42.5871540281
Erythrocebus patas,imputed,160,0.24691358024691357,42.5871540281
Eschrichtius robustus,imputed,11,0.0024875621890547263,144.2393982608
Eschrichtius robustus,imputed,11,0.017741935483870968,144.2393982608
Euderma maculatum,imputed,21,0.0024875621890547263,144.2394200282
Euderma maculatum,imputed,21,0.03376205787781351,144.2394200282
Eudorcas thomsonii,imputed,82,0.002457002457002457,144.23939845941
Eudorcas thomsonii,imputed,82,0.12792511700468018,144.23939845941
Eulemur albifrons,imputed,52,0.0024875621890547263,128.32853005492
Eulemur albifrons,imputed,52,0.08201892744479496,128.32853005492
Eulemur fulvus,imputed,93,0.004975124378109453,128.32853005502
Eulemur fulvus,imputed,93,0.14668769716088328,128.32853005502
Eulemur macaco,imputed,52,0.0024875621890547263,128.328529807
Eulemur macaco,imputed,52,0.08201892744479496,128.328529807
Eumetopias jubatus,imputed,62,0.007352941176470588,144.239419808
Eumetopias jubatus,imputed,62,0.09779179810725552,144.239419808
Eumops auripendulus,imputed,21,0.0024875621890547263,144.23941881026
Eumops auripendulus,imputed,21,0.03376205787781351,144.23941881026
Eumops bonariensis,imputed,21,0.0024875621890547263,144.23942029826
Eumops bonariensis,imputed,21,0.03376205787781351,144.23942029826
Eumops glaucinus,imputed,21,0.0024875621890547263,144.23942038756
Eumops glaucinus,imputed,21,0.03376205787781351,144.23942038756
Eumops patagonicus,imputed,21,0.0024875621890547263,144.23942029826
Eumops patagonicus,imputed,21,0.03376205787781351,144.23942029826
Eumops perotis,imputed,21,0.0024875621890547263,144.23941889956
Eumops perotis,imputed,21,0.03376205787781351,144.23941889956
Euoticus elegantulus,imputed,37,0.0024875621890547263,128.328535829
Euoticus elegantulus,imputed,37,0.05929487179487179,128.328535829
Euryzygomatomys spinosus,imputed,8,0.0024875621890547263,136.8315108216
Euryzygomatomys spinosus,imputed,8,0.012903225806451613,136.8315108216
Eutamias sibiricus,imputed,43,0.0024813895781637717,
Eutamias sibiricus,imputed,43,0.0685805422647528,
Felis catus,imputed,255,0.057279236276849645,144.2394232526
Felis catus,imputed,255,0.35966149506346967,144.2394232526
Felis margarita,imputed,21,0.03349282296650718,144.2394232525
Felis nigripes,imputed,21,0.0024875621890547263,144.2394229576
Felis nigripes,imputed,21,0.03376205787781351,144.2394229576
Felis silvestris,imputed,57,0.0024449877750611247,144.2394232526
Felis silvestris,imputed,57,0.08962264150943396,144.2394232526
Feresa attenuata,imputed,6,0.00964630225080386,144.23939793147
Funambulus pennantii,imputed,6,0.0024875621890547263,136.8314977728
Funambulus pennantii,imputed,6,0.00967741935483871,136.8314977728
Funambulus tristriatus,imputed,6,0.0024875621890547263,136.8314975004
Funambulus tristriatus,imputed,6,0.00967741935483871,136.8314975004
Funisciurus anerythrus,imputed,21,0.0024875621890547263,136.83149809984
Funisciurus anerythrus,imputed,21,0.03376205787781351,136.83149809984
Funisciurus congicus,imputed,21,0.0024875621890547263,136.831497772
Funisciurus congicus,imputed,21,0.03376205787781351,136.831497772
Funisciurus lemniscatus,imputed,21,0.0024875621890547263,136.8314981001
Funisciurus lemniscatus,imputed,21,0.03376205787781351,136.8314981001
Galago senegalensis,imputed,57,0.004975124378109453,128.3285352665
Galago senegalensis,imputed,57,0.09105431309904154,128.3285352665
Galagoides demidoff,imputed,68,0.0024875621890547263,
Galagoides demidoff,imputed,68,0.10776545166402536,
Galerella pulverulenta,imputed,21,0.0024875621890547263,
Galerella pulverulenta,imputed,21,0.03376205787781351,
Galerella sanguinea,imputed,21,0.0024875621890547263,
Galerella sanguinea,imputed,21,0.03376205787781351,
Galictis cuja,imputed,1,0.0024875621890547263,144.2394189181
Galictis cuja,imputed,1,0.0016129032258064516,144.2394189181
Gardnerycteris crenulatum,imputed,13,0.020933977455716585,
Gazella dorcas,imputed,19,0.030497592295345103,144.23939786541
Gazella gazella,imputed,26,0.0049504950495049506,144.23939779961
Gazella gazella,imputed,26,0.0406885758998435,144.23939779961
Gazella subgutturosa,imputed,55,0.08513931888544891,144.23939826081
Genetta genetta,imputed,41,0.007444168734491315,144.2394218145
Genetta genetta,imputed,41,0.06518282988871224,144.2394218145
Genetta maculata,imputed,29,0.0453125,144.2394219021
Genetta tigrina,imputed,21,0.032915360501567396,144.2394219026
Geomys bursarius,imputed,42,0.0024875621890547263,136.8315289757
Geomys bursarius,imputed,42,0.06763285024154589,136.8315289757
Gerbilliscus brantsii,imputed,69,0.0024875621890547263,136.8315049354
Gerbilliscus brantsii,imputed,69,0.10935023771790808,136.8315049354
Gerbilliscus kempi,imputed,30,0.002457002457002457,136.8315040604
Gerbilliscus kempi,imputed,30,0.048154093097913325,136.8315040604
Gerbilliscus leucogaster,imputed,76,0.004975124378109453,136.8315049344
Gerbilliscus leucogaster,imputed,76,0.12006319115323855,136.8315049344
Gerbilliscus validus,imputed,31,0.0024875621890547263,136.8315049344
Gerbilliscus validus,imputed,31,0.0492845786963434,136.8315049344
Gerbillus dasyurus,imputed,68,0.0024875621890547263,136.83150887308
Gerbillus dasyurus,imputed,68,0.10776545166402536,136.83150887308
Gerbillus gerbillus,imputed,21,0.0024875621890547263,136.8315087275
Gerbillus gerbillus,imputed,21,0.03376205787781351,136.8315087275
Gerbillus pyramidum,imputed,66,0.0024875621890547263,136.8315084363
Gerbillus pyramidum,imputed,66,0.1045958795562599,136.8315084363
Giraffa camelopardalis,imputed,168,0.01699029126213592,144.239400897
Giraffa camelopardalis,imputed,168,0.2376237623762376,144.239400897
Glaucomys volans,imputed,58,0.004975124378109453,136.8315013171
Glaucomys volans,imputed,58,0.0919175911251981,136.8315013171
Glauconycteris argentata,imputed,39,0.0024875621890547263,144.2394218177
Glauconycteris argentata,imputed,39,0.06190476190476191,144.2394218177
Glis glis,imputed,55,0.004975124378109453,136.831498596
Glis glis,imputed,55,0.08675078864353312,136.831498596
Globicephala macrorhynchus,imputed,6,0.00964630225080386,144.23939809627
Globicephala melas,imputed,48,0.0024813895781637717,144.23939809627
Globicephala melas,imputed,48,0.07606973058637084,144.23939809627
Glossophaga commissarisi,imputed,42,0.0024875621890547263,144.239391274
Glossophaga commissarisi,imputed,42,0.06763285024154589,144.239391274
Glossophaga longirostris,imputed,21,0.0024875621890547263,144.2393916893
Glossophaga longirostris,imputed,21,0.03376205787781351,144.2393916893
Glossophaga morenoi,imputed,21,0.0024875621890547263,144.2393929683
Glossophaga morenoi,imputed,21,0.03376205787781351,144.2393929683
Glossophaga soricina,imputed,127,0.022388059701492536,144.239390635
Glossophaga soricina,imputed,127,0.19568567026194145,144.239390635
Golunda ellioti,imputed,6,0.0024875621890547263,136.8315033674
Golunda ellioti,imputed,6,0.00967741935483871,136.8315033674
Gorilla beringei,imputed,342,0.024875621890547265,11.5584542382
Gorilla beringei,imputed,342,0.5419968304278923,11.5584542382
Gorilla gorilla,imputed,355,0.05925925925925926,11.5584542382
Gorilla gorilla,imputed,355,0.5564263322884012,11.5584542382
Grampus griseus,imputed,6,0.00964630225080386,144.23939786597
Graomys griseoflavus,imputed,6,0.0024875621890547263,136.8315084166
Graomys griseoflavus,imputed,6,0.00967741935483871,136.8315084166
Gulo gulo,imputed,40,0.0024813895781637717,144.2394171501
Gulo gulo,imputed,40,0.0631911532385466,144.2394171501
Halichoerus grypus,imputed,81,0.009876543209876543,144.23941974968
Halichoerus grypus,imputed,81,0.12796208530805686,144.23941974968
Handleyomys alfaroi,imputed,42,0.0024875621890547263,136.8315094011
Handleyomys alfaroi,imputed,42,0.06763285024154589,136.8315094011
Handleyomys fuscatus,imputed,1,0.0024875621890547263,136.83150839404
Handleyomys fuscatus,imputed,1,0.0016129032258064516,136.83150839404
Helarctos malayanus,imputed,12,0.0024875621890547263,144.2394173565
Helarctos malayanus,imputed,12,0.019077901430842606,144.2394173565
Heliosciurus gambianus,imputed,22,0.0024875621890547263,136.8314950445
Heliosciurus gambianus,imputed,22,0.03536977491961415,136.8314950445
Heliosciurus rufobrachium,imputed,22,0.0024875621890547263,136.8314950445
Heliosciurus rufobrachium,imputed,22,0.03536977491961415,136.8314950445
Hemiechinus auritus,imputed,70,0.0024875621890547263,144.2394016818
Hemiechinus auritus,imputed,70,0.1109350237717908,144.2394016818
Hemitragus jemlahicus,imputed,38,0.004975124378109453,144.23939803121
Hemitragus jemlahicus,imputed,38,0.06003159557661927,144.23939803121
Herpailurus yagouaroundi,imputed,77,0.0024691358024691358,144.2394230463
Herpailurus yagouaroundi,imputed,77,0.12106918238993711,144.2394230463
Herpestes edwardsii,imputed,21,0.0024875621890547263,144.2394203913
Herpestes edwardsii,imputed,21,0.03376205787781351,144.2394203913
Herpestes ichneumon,imputed,16,0.025559105431309903,144.23942216
Herpestes javanicus,imputed,39,0.0024875621890547263,144.2394203913
Herpestes javanicus,imputed,39,0.06230031948881789,144.2394203913
Herpestes sanguineus,imputed,21,0.0024875621890547263,144.239420863
Herpestes sanguineus,imputed,21,0.03376205787781351,144.239420863
Heteromys adspersus,imputed,38,0.0024875621890547263,
Heteromys adspersus,imputed,38,0.06070287539936102,
Heteromys anomalus,imputed,104,0.012437810945273632,136.8315271697
Heteromys anomalus,imputed,104,0.15926493108728942,136.8315271697
Heteromys salvini,imputed,42,0.0024875621890547263,
Heteromys salvini,imputed,42,0.06763285024154589,
Hippopotamus amphibius,imputed,49,0.07302533532041729,144.2393949705
Hipposideros abae,imputed,50,0.004962779156327543,144.2394041403
Hipposideros abae,imputed,50,0.07936507936507936,144.2394041403
Hipposideros armiger,imputed,127,0.007407407407407408,144.2394052304
Hipposideros armiger,imputed,127,0.1854014598540146,144.2394052304
Hipposideros bicolor,imputed,40,0.0024875621890547263,144.2394047498
Hipposideros bicolor,imputed,40,0.06389776357827476,144.2394047498
Hipposideros caffer,imputed,84,0.009950248756218905,144.2394052303
Hipposideros caffer,imputed,84,0.13270142180094788,144.2394052303
Hipposideros cineraceus,imputed,40,0.0024875621890547263,144.2394069923
Hipposideros cineraceus,imputed,40,0.06389776357827476,144.2394069923
Hipposideros crumeniferus,imputed,1,0.0024875621890547263,144.2394069923
Hipposideros crumeniferus,imputed,1,0.0016129032258064516,144.2394069923
Hipposideros diadema,imputed,4,0.0064516129032258064,144.2394052304
Hipposideros lankadiva,imputed,6,0.0024875621890547263,144.2394062235
Hipposideros lankadiva,imputed,6,0.00967741935483871,144.2394062235
Hipposideros larvatus,imputed,86,0.007425742574257425,144.2394051659
Hipposideros larvatus,imputed,86,0.13672496025437203,144.2394051659
Hipposideros pomona,imputed,144,0.012376237623762377,144.23940632
Hipposideros pomona,imputed,144,0.21021897810218979,144.23940632
Hipposideros ruber,imputed,2,0.0032258064516129032,144.2394051024
Hipposideros speoris,imputed,62,0.004975124378109453,144.2394063193
Hipposideros speoris,imputed,62,0.09904153354632587,144.2394063193
Hippotragus equinus,imputed,63,0.0024449877750611247,144.23939757091
Hippotragus equinus,imputed,63,0.09278350515463918,144.23939757091
Hippotragus niger,imputed,118,0.014705882352941176,144.23939822891
Hippotragus niger,imputed,118,0.17404129793510326,144.23939822891
Histiotus macrotus,imputed,21,0.0024875621890547263,144.2394179204
Histiotus macrotus,imputed,21,0.03376205787781351,144.2394179204
Histiotus montanus,imputed,21,0.0024875621890547263,144.2394170872
Histiotus montanus,imputed,21,0.03376205787781351,144.2394170872
Histiotus velatus,imputed,21,0.0024875621890547263,144.2394179204
Histiotus velatus,imputed,21,0.03376205787781351,144.2394179204
Histriophoca fasciata,imputed,8,0.01288244766505636,144.2394199851
Holochilus sciureus,imputed,1,0.0024875621890547263,136.8315089085
Holochilus sciureus,imputed,1,0.0016129032258064516,136.8315089085
Hoolock hoolock,imputed,4,0.0024875621890547263,23.9717698666
Hoolock hoolock,imputed,4,0.00644122383252818,23.9717698666
Hoplomys gymnurus,imputed,42,0.0024875621890547263,136.8315125069
Hoplomys gymnurus,imputed,42,0.06763285024154589,136.8315125069
Hyaena hyaena,imputed,11,0.0176,144.2394200949
Hydrochoerus hydrochaeris,imputed,61,0.007462686567164179,136.8315093785
Hydrochoerus hydrochaeris,imputed,61,0.09667194928684628,136.8315093785
Hydromys chrysogaster,imputed,115,0.007462686567164179,136.83150342606
Hydromys chrysogaster,imputed,115,0.18110236220472442,136.83150342606
Hydropotes inermis,imputed,30,0.04709576138147567,144.239396614
Hydrurga leptonyx,imputed,9,0.014469453376205787,144.2394195134
Hylaeamys laticeps,imputed,113,0.014925373134328358,136.8315105795
Hylaeamys laticeps,imputed,113,0.17251908396946564,136.8315105795
Hylaeamys megacephalus,imputed,323,0.024752475247524754,136.8315094004
Hylaeamys megacephalus,imputed,323,0.5031152647975078,136.8315094004
Hylobates agilis,imputed,8,0.0024875621890547263,23.9717698307
Hylobates agilis,imputed,8,0.01288244766505636,23.9717698307
Hylobates lar,imputed,96,0.014925373134328358,23.9717698666
Hylobates lar,imputed,96,0.1536,23.9717698666
Hylobates moloch,imputed,8,0.0024875621890547263,23.9717698311
Hylobates moloch,imputed,8,0.01288244766505636,23.9717698311
Hylobates muelleri,imputed,8,0.0024875621890547263,23.9717698307
Hylobates muelleri,imputed,8,0.01288244766505636,23.9717698307
Hylobates pileatus,imputed,58,0.004975124378109453,23.971770221
