virus,rank,clover,trefle,clover_nohuman,trefle_nohuman
Alphapapillomavirus 12,10,0.01834948060311017,0.007096981721477473,-0.0408722258271017,0.03658382304087966
Alphapapillomavirus 12,11,0.040658599002314146,0.0781522389100917,-0.057319214504501885,-0.05128208976065742
Alphapapillomavirus 12,12,0.051074255767121934,-0.022368328947262397,-0.06141768762963016,0.024676410682672803
Alphapapillomavirus 13,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 13,2,-0.1448783273887526,0.032630003844118266,0.0,0.025555517701559977
Alphapapillomavirus 13,3,-0.05771551085515995,-0.03948370837992579,0.0,-0.037123471525714366
Alphapapillomavirus 13,4,-0.05544449715968995,0.0320001552350856,0.0,0.03316314497888422
Alphapapillomavirus 13,5,0.10045383214486973,-0.08882875950922844,9.360891193557459e-23,-0.06484780484884121
Alphapapillomavirus 13,6,0.03513987823421406,0.000643525051789284,0.0,0.01071892128982308
Alphapapillomavirus 13,7,-0.03398220852632415,-0.09214496514265669,4.43560013229579e-20,-0.07203307410057752
Alphapapillomavirus 13,8,-0.010834069336829481,0.041116623583367776,1.3702220577742287e-18,0.029630393939678628
Alphapapillomavirus 13,9,0.03565238088811147,-0.0748054679145948,2.1079630229913234e-17,-0.045722967327560045
Alphapapillomavirus 13,10,-0.004440756736627512,-0.23841621582500366,1.652618046278421e-16,0.17838002822160084
Alphapapillomavirus 13,11,-0.0027383396229666225,-0.1870197837074782,1.6220024391427312e-16,0.1866175775004126
Alphapapillomavirus 13,12,-0.01031918246271878,-0.14932444807785758,1.813047875367997e-16,0.1795837682588083
Alphapapillomavirus 14,1,0.11384868665302608,-0.1231048371197514,0.0040993493509846185,-0.11537568148008773
Alphapapillomavirus 14,2,-0.1519518995443904,0.1728056786719106,-0.007991388343717543,0.16655716011848964
Alphapapillomavirus 14,3,-0.058398235634306586,0.029819933114400742,0.02574490183002337,0.03192212440274225
Alphapapillomavirus 14,4,-0.02905105613542819,-0.0209886254938812,0.009736615645282823,-0.019813212487769793
Alphapapillomavirus 14,5,0.0863860347436328,-0.12586341553927308,-0.009385302289811829,-0.10562001408974177
Alphapapillomavirus 14,6,0.04008804628753173,0.0561817970816793,-0.0012341563345737519,0.06679732169792926
Alphapapillomavirus 14,7,-0.028878089205889274,-0.13059648402180987,0.0035292728627758724,-0.11419815482977577
Alphapapillomavirus 14,8,-0.013008116443566637,-0.031182519496119474,-0.006712542451294111,-0.03958931095426647
Alphapapillomavirus 14,9,0.03901752264361548,-0.08484327517508684,0.00065409203029698,-0.06029584543991169
Alphapapillomavirus 14,10,-0.0047102269391918195,-0.20013656872793853,0.011038193953390075,0.1467303404493553
Alphapapillomavirus 14,11,-0.013396711249092627,-0.2134647748696814,0.020348287020156397,0.22460823522745305
Alphapapillomavirus 14,12,-0.029612410400096094,-0.09125302212832966,0.0026474794272412683,0.12898660071005352
Alphapapillomavirus 14 ,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 14 ,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 14 ,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 14 ,4,-0.05544449715968996,0.032000155235085606,0.0,0.033163144978884215
Alphapapillomavirus 14 ,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884121
Alphapapillomavirus 14 ,6,0.03513987823421405,0.000643525051789284,7.079663769522776e-22,0.01071892128982308
Alphapapillomavirus 14 ,7,-0.03398220852632415,-0.09214496514265669,2.772250082684869e-21,-0.07203307410057752
Alphapapillomavirus 14 ,8,-0.010834069336829483,0.04111662358336778,0.0,0.029630393939678628
Alphapapillomavirus 14 ,9,0.03565238088811147,-0.07480546791459482,0.0,-0.045722967327560045
Alphapapillomavirus 14 ,10,-0.004440756736627512,-0.23841621582500352,0.0,0.1783800282216009
Alphapapillomavirus 14 ,11,-0.0027383396229672835,-0.1870197837074782,0.0,0.18661757750041263
Alphapapillomavirus 14 ,12,-0.010319182462718943,-0.14932444807785752,2.0144976392977745e-16,0.17958376825880829
Alphapapillomavirus 2,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 2,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 2,3,-0.05771551085515995,-0.03948370837992579,0.0,-0.03712347152571437
Alphapapillomavirus 2,4,-0.055444497159689965,0.0320001552350856,0.0,0.033163144978884215
Alphapapillomavirus 2,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884123
Alphapapillomavirus 2,6,0.03513987823421405,0.0006435250517892838,1.769915942380694e-22,0.010718921289823082
Alphapapillomavirus 2,7,-0.03398220852632416,-0.09214496514265669,3.465312603356086e-22,-0.07203307410057752
Alphapapillomavirus 2,8,-0.010834069336829483,0.04111662358336779,1.0704859826361162e-20,0.029630393939678628
Alphapapillomavirus 2,9,0.03565238088811147,-0.0748054679145948,6.587384446847886e-19,-0.04572296732756004
Alphapapillomavirus 2,10,-0.004440756736627533,-0.23841621582500355,2.065772557848026e-17,0.1783800282216009
Alphapapillomavirus 2,11,-0.002738339622967201,-0.1870197837074782,4.055006097856828e-17,0.18661757750041263
Alphapapillomavirus 2,12,-0.010319182462718901,-0.14932444807785755,1.6115981114382196e-16,0.17958376825880829
Alphapapillomavirus 3,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 3,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 3,3,-0.057715510855159954,-0.0394837083799258,0.0,-0.03712347152571436
Alphapapillomavirus 3,4,-0.05544449715968996,0.032000155235085606,-1.8543800758843831e-28,0.033163144978884215
Alphapapillomavirus 3,5,0.10045383214486973,-0.08882875950922843,-4.570747653104228e-26,-0.06484780484884121
Alphapapillomavirus 3,6,0.03513987823421405,0.0006435250517892838,2.2123949279758676e-23,0.010718921289823082
Alphapapillomavirus 3,7,-0.03398220852632416,-0.09214496514265669,8.663281508390215e-23,-0.07203307410057752
Alphapapillomavirus 3,8,-0.010834069336829483,0.04111662358336779,2.6762149565902905e-21,0.02963039393967863
Alphapapillomavirus 3,9,0.03565238088811147,-0.07480546791459482,0.0,-0.045722967327560045
Alphapapillomavirus 3,10,-0.004440756736627534,-0.23841621582500352,1.032886278924013e-17,0.1783800282216009
Alphapapillomavirus 3,11,-0.0027383396229672423,-0.1870197837074782,6.082509146785242e-17,0.1866175775004126
Alphapapillomavirus 3,12,-0.010319182462718962,-0.14932444807785752,3.223196222876439e-16,0.17958376825880829
Alphapapillomavirus 4,1,0.10902477451648203,-0.052079851680776605,2.73586395630071e-44,-0.043873588823964686
Alphapapillomavirus 4,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 4,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 4,4,-0.05544449715968996,0.032000155235085606,0.0,0.033163144978884215
Alphapapillomavirus 4,5,0.10045383214486973,-0.08882875950922844,-5.713434566380285e-27,-0.06484780484884121
Alphapapillomavirus 4,6,0.03513987823421405,0.0006435250517892837,5.530987319939669e-24,0.010718921289823082
Alphapapillomavirus 4,7,-0.03398220852632416,-0.09214496514265669,4.3316407541951075e-23,-0.07203307410057752
Alphapapillomavirus 4,8,-0.010834069336829484,0.04111662358336778,2.6762149565902905e-21,0.029630393939678628
Alphapapillomavirus 4,9,0.03565238088811147,-0.07480546791459482,1.6468461117119714e-19,-0.04572296732756004
Alphapapillomavirus 4,10,-0.004440756736627536,-0.23841621582500352,0.0,0.1783800282216009
Alphapapillomavirus 4,11,-0.0027383396229672626,-0.1870197837074782,2.027503048928414e-17,0.18661757750041263
Alphapapillomavirus 4,12,-0.010319182462719003,-0.14932444807785755,3.223196222876439e-16,0.17958376825880829
Alphapapillomavirus 5,1,0.10902477451648203,-0.052079851680776605,4.0610480601338664e-44,-0.043873588823964686
Alphapapillomavirus 5,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 5,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 5,4,-0.055444497159689965,0.032000155235085606,0.0,0.033163144978884215
Alphapapillomavirus 5,5,0.10045383214486973,-0.08882875950922843,-7.141793207975356e-28,-0.06484780484884121
Alphapapillomavirus 5,6,0.03513987823421405,0.0006435250517892838,0.0,0.01071892128982308
Alphapapillomavirus 5,7,-0.03398220852632416,-0.09214496514265667,-5.4145509427438844e-24,-0.07203307410057752
Alphapapillomavirus 5,8,-0.010834069336829483,0.04111662358336778,-3.345268695737863e-22,0.02963039393967863
Alphapapillomavirus 5,9,0.035652380888111464,-0.07480546791459482,-8.234230558559857e-20,-0.04572296732756004
Alphapapillomavirus 5,10,-0.004440756736627536,-0.23841621582500347,0.0,0.1783800282216009
Alphapapillomavirus 5,11,-0.00273833962296726,-0.1870197837074782,-2.027503048928414e-17,0.18661757750041263
Alphapapillomavirus 5,12,-0.010319182462718983,-0.14932444807785752,-1.6115981114382196e-16,0.17958376825880829
Alphapapillomavirus 6,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 6,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 6,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 6,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Alphapapillomavirus 6,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884121
Alphapapillomavirus 6,6,0.03513987823421405,0.0006435250517892837,0.0,0.010718921289823082
Alphapapillomavirus 6,7,-0.033982208526324165,-0.09214496514265667,0.0,-0.07203307410057753
Alphapapillomavirus 6,8,-0.010834069336829484,0.04111662358336778,8.363171739344658e-23,0.02963039393967863
Alphapapillomavirus 6,9,0.035652380888111464,-0.07480546791459482,0.0,-0.04572296732756004
Alphapapillomavirus 6,10,-0.004440756736627535,-0.23841621582500352,0.0,0.1783800282216009
Alphapapillomavirus 6,11,-0.0027383396229672652,-0.18701978370747818,0.0,0.1866175775004126
Alphapapillomavirus 6,12,-0.010319182462718995,-0.14932444807785752,-1.6115981114382196e-16,0.17958376825880829
Alphapapillomavirus 7,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 7,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 7,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 7,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Alphapapillomavirus 7,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884121
Alphapapillomavirus 7,6,0.03513987823421405,0.0006435250517892838,4.3210838437028664e-26,0.01071892128982308
Alphapapillomavirus 7,7,-0.03398220852632416,-0.09214496514265669,3.3840943392149278e-25,-0.07203307410057752
Alphapapillomavirus 7,8,-0.010834069336829484,0.04111662358336778,4.181585869672329e-23,0.02963039393967863
Alphapapillomavirus 7,9,0.03565238088811147,-0.07480546791459482,2.0585576396399643e-20,-0.045722967327560045
Alphapapillomavirus 7,10,-0.004440756736627536,-0.23841621582500352,2.5822156973100327e-18,0.1783800282216009
Alphapapillomavirus 7,11,-0.002738339622967264,-0.18701978370747818,1.013751524464207e-17,0.1866175775004126
Alphapapillomavirus 7,12,-0.010319182462718993,-0.14932444807785755,3.223196222876439e-16,0.17958376825880829
Alphapapillomavirus 8,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 8,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 8,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 8,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Alphapapillomavirus 8,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884121
Alphapapillomavirus 8,6,0.03513987823421405,0.0006435250517892838,0.0,0.010718921289823082
Alphapapillomavirus 8,7,-0.03398220852632416,-0.09214496514265669,8.460235848037319e-26,-0.07203307410057753
Alphapapillomavirus 8,8,-0.010834069336829484,0.04111662358336778,-1.0453964674180822e-23,0.02963039393967864
Alphapapillomavirus 8,9,0.03565238088811147,-0.0748054679145948,0.0,-0.045722967327560045
Alphapapillomavirus 8,10,-0.004440756736627536,-0.23841621582500352,6.455539243275082e-19,0.1783800282216009
Alphapapillomavirus 8,11,-0.002738339622967264,-0.18701978370747818,0.0,0.1866175775004126
Alphapapillomavirus 8,12,-0.010319182462718995,-0.14932444807785752,0.0,0.1795837682588083
Alphapapillomavirus 9,1,0.10902477451648203,-0.052079851680776605,0.0,-0.043873588823964686
Alphapapillomavirus 9,2,-0.1448783273887526,0.032630003844118266,0.0,0.02555551770155998
Alphapapillomavirus 9,3,-0.05771551085515995,-0.0394837083799258,0.0,-0.037123471525714366
Alphapapillomavirus 9,4,-0.05544449715968996,0.032000155235085606,0.0,0.03316314497888422
Alphapapillomavirus 9,5,0.10045383214486973,-0.08882875950922843,0.0,-0.06484780484884121
Alphapapillomavirus 9,6,0.03513987823421405,0.000643525051789284,-1.3503387011571457e-27,0.010718921289823082
Alphapapillomavirus 9,7,-0.03398220852632416,-0.09214496514265667,-2.1150589620093299e-26,-0.07203307410057753
Alphapapillomavirus 9,8,-0.010834069336829484,0.04111662358336779,-2.6134911685452056e-24,0.02963039393967863
Alphapapillomavirus 9,9,0.03565238088811147,-0.0748054679145948,-1.2865985247749777e-21,-0.045722967327560045
Alphapapillomavirus 9,10,-0.004440756736627536,-0.23841621582500355,0.0,0.1783800282216009
Alphapapillomavirus 9,11,-0.0027383396229672626,-0.18701978370747818,-5.068757622321035e-18,0.1866175775004126
Alphapapillomavirus 9,12,-0.010319182462718988,-0.14932444807785755,0.0,0.17958376825880834
Andes orthohantavirus,1,0.15546110201176108,-0.6739890747751889,0.042295154111731216,-0.6710928444415601
Andes orthohantavirus,2,-0.17486171354456126,-0.04923616570354369,-0.03540057504784362,-0.05064888837777945
Andes orthohantavirus,3,-0.05265357437374051,-0.9573831237242965,0.034143454544744774,-0.9565597074111009
Andes orthohantavirus,4,-0.11373615994164701,0.22074781783778802,-0.1109586193160443,0.221162236261022
Andes orthohantavirus,5,0.013074222187028205,-0.19945304496697513,-0.02711716801737575,-0.19991573314289207
Andes orthohantavirus,6,0.04147391582270359,-0.12486445351694693,0.1111774027617662,-0.12034865508917629
Andes orthohantavirus,7,-0.16486603096658026,-0.14237209565588932,-0.15274994208976198,-0.16658025230390852
Andes orthohantavirus,8,0.12766636681808996,0.27062718124387247,0.1415899817344252,0.28460548707690086
Andes orthohantavirus,9,-0.0933121969397133,-0.04990836065690044,0.011795251352610904,-0.07933052624563675
Andes orthohantavirus,10,-0.015781934710252212,0.16089729428542546,0.04434303661342277,-0.06330256758683069
Andes orthohantavirus,11,-0.048402826180356476,0.33734426254084765,-0.1448576545574763,-0.3633919423640152
Andes orthohantavirus,12,0.1483687315485444,-0.13416571851494694,0.2624527315678703,0.07924774774650295
Anopheles A orthobunyavirus,1,0.15105412024175388,-0.42123225734694875,0.04815639160775561,-0.4161022128957329
Anopheles A orthobunyavirus,2,-0.13634124396755481,-0.36695101466268487,-0.010405745825357965,-0.3728509398323134
Anopheles A orthobunyavirus,3,-0.05451454244239047,0.22682106768880494,0.014902411356890915,0.2308573402552355
Anopheles A orthobunyavirus,4,-0.08723846566207087,-0.43710676770622975,-0.06446555375239175,-0.4345298916012395
Anopheles A orthobunyavirus,5,0.049760169679585485,-0.44743974074734055,0.012810625176034977,-0.42441043353217245
Anopheles A orthobunyavirus,6,0.00898068839117364,-0.586664477684972,-0.0316849085753093,-0.5827817551003469
Anopheles A orthobunyavirus,7,0.00439735164656123,-0.12048784016264719,0.015111946876482431,-0.17285610071111684
Anopheles A orthobunyavirus,8,-0.02285054124382732,-0.16950309962732088,0.039889512911872406,-0.16381285767062329
Anopheles A orthobunyavirus,9,-0.015662419221893233,0.02164102921695626,0.15292948577428142,0.028956938949297083
Anopheles A orthobunyavirus,10,-0.15567270954072002,-0.09754965424766175,-0.0564738338644557,0.07840566364120226
Anopheles A orthobunyavirus,11,0.0544664609757712,-0.15860224464728193,0.1185246282285235,0.18813741408031576
Anopheles A orthobunyavirus,12,-0.14010084302876438,-0.01017509654846645,-0.11872607384169394,0.046612548943016786
Anopheles B orthobunyavirus,1,0.26602147407151705,-0.8595213558812761,0.17609877138989768,-0.8581062185361321
Anopheles B orthobunyavirus,2,-0.1273508793813919,-0.2492874003804843,-0.040336716114918236,-0.25052291937838794
